callID, phoneNumber, Line, destPhoneNumber, startDate, endDate, startTime, endTime, Type, Cost
208,01434511111,1,01436666666,09/01/2014,09/01/2014,19:55:00,20:07:00,Local,48.0
209,01434511111,1,08454006666,20/01/2014,20/01/2014,17:20:00,17:31:00,National,44.0
210,01434511111,0,07836866666,27/01/2014,27/01/2014,16:45:00,16:58:00,Mobile,195.0
211,01434511111,1,01436666666,09/01/2014,09/01/2014,11:00:00,11:12:00,Local,48.0
212,01434511111,0,08454006666,29/01/2014,29/01/2014,18:15:00,18:23:00,National,64.0
213,01434511111,0,01436666666,25/01/2014,25/01/2014,19:00:00,19:12:00,Local,48.0
214,01434511111,1,08454006666,27/01/2014,27/01/2014,19:15:00,19:26:00,National,44.0
215,01434511111,1,08454006666,28/01/2014,28/01/2014,18:25:00,18:33:00,National,64.0
216,01434511111,0,07836866666,02/02/2014,02/02/2014,12:15:00,12:28:00,Mobile,195.0
217,01434511111,1,01436666666,19/01/2014,19/01/2014,18:55:00,19:21:00,Local,26.0
218,01434511111,0,01436666666,14/01/2014,14/01/2014,20:00:00,20:12:00,Local,48.0
219,01434511111,0,60666666666,09/02/2014,09/02/2014,11:50:00,12:06:00,Intl,400.0
220,01434511111,1,01436666666,08/01/2014,08/01/2014,08:25:00,08:37:00,Local,48.0
221,01434511111,0,08454006666,15/02/2014,15/02/2014,20:05:00,20:13:00,National,64.0
222,01434511111,0,01436666666,26/01/2014,26/01/2014,17:15:00,17:41:00,Local,26.0
223,01434511111,0,01436666666,08/01/2014,08/01/2014,17:00:00,17:12:00,Local,48.0
224,01434511111,1,07836866666,28/01/2014,28/01/2014,18:45:00,18:52:00,Mobile,175.0
225,01434511111,1,07836866666,07/02/2014,07/02/2014,21:10:00,21:17:00,Mobile,175.0
226,01434511111,1,01436666666,25/01/2014,25/01/2014,18:20:00,18:32:00,Local,48.0
227,01434511111,0,01436666666,11/01/2014,11/01/2014,21:00:00,21:12:00,Local,48.0
228,01434511111,0,60666666666,16/02/2014,16/02/2014,01:25:00,01:41:00,Intl,400.0
0,02099333333,1,07974999999,30/12/2013,30/12/2013,03:45:00,03:52:00,Mobile,105.0
1,02099333333,1,24399999999,17/02/2014,17/02/2014,18:50:00,19:08:00,Intl,450.0
2,02099333333,1,02099999999,09/02/2014,09/02/2014,17:40:00,18:04:00,Local,24.0
3,02099333333,0,07974999999,18/01/2014,18/01/2014,21:50:00,21:54:00,Mobile,100.0
4,02099333333,1,02099999999,01/01/2014,01/01/2014,20:20:00,20:32:00,Local,48.0
5,02099333333,0,07974999999,04/02/2014,04/02/2014,17:40:00,17:44:00,Mobile,100.0
6,02099333333,0,02099999999,11/01/2014,11/01/2014,21:35:00,21:47:00,Local,48.0
7,02099333333,0,02099999999,26/01/2014,26/01/2014,18:10:00,18:34:00,Local,24.0
8,02099333333,0,07974999999,20/01/2014,20/01/2014,17:35:00,17:42:00,Mobile,105.0
9,02099333333,0,02099999999,03/02/2014,03/02/2014,14:15:00,14:39:00,Local,24.0
10,02099333333,1,02099999999,16/02/2014,16/02/2014,14:15:00,14:39:00,Local,24.0
11,02099333333,0,08003424999,06/01/2014,06/01/2014,18:10:00,18:17:00,Free,0.0
12,02099333333,0,02099999999,30/12/2013,30/12/2013,19:30:00,19:54:00,Local,24.0
13,02099333333,0,02099999999,19/01/2014,19/01/2014,12:20:00,12:44:00,Local,24.0
14,02099333333,1,02310999999,13/01/2014,13/01/2014,00:00:00,00:13:00,National,52.0
15,02099333333,0,02099999999,16/02/2014,16/02/2014,17:05:00,17:29:00,Local,24.0
16,02099333333,0,02099999999,20/01/2014,20/01/2014,20:05:00,20:29:00,Local,24.0
17,02099333333,0,02310999999,25/01/2014,25/01/2014,18:55:00,19:01:00,National,48.0
18,02099333333,0,02099999999,25/01/2014,25/01/2014,20:10:00,20:22:00,Local,48.0
19,02099333333,0,02310999999,06/01/2014,06/01/2014,15:25:00,15:38:00,National,52.0
20,02099333333,0,02099999999,12/01/2014,12/01/2014,07:15:00,07:39:00,Local,24.0
21,02099333333,1,02099999999,07/02/2014,07/02/2014,17:15:00,17:27:00,Local,48.0
22,02099333333,0,02099999999,17/02/2014,17/02/2014,18:10:00,18:34:00,Local,24.0
23,02099333333,1,02099999999,15/02/2014,15/02/2014,19:45:00,19:57:00,Local,48.0
24,02099333333,0,07974999999,17/02/2014,17/02/2014,19:40:00,19:47:00,Mobile,105.0
25,02099333333,0,02099999999,09/02/2014,09/02/2014,19:55:00,20:19:00,Local,24.0
26,02099333333,1,02310999999,29/01/2014,29/01/2014,17:20:00,17:26:00,National,48.0
27,02099333333,1,02099999999,14/02/2014,14/02/2014,18:15:00,18:27:00,Local,48.0
28,02099333333,0,07974999999,30/12/2013,30/12/2013,16:15:00,16:22:00,Mobile,105.0
29,02099333333,1,02099999999,24/01/2014,24/01/2014,19:45:00,19:57:00,Local,48.0
30,02099333333,0,24399999999,19/01/2014,19/01/2014,17:45:00,18:03:00,Intl,450.0
31,02099333333,1,02099999999,05/01/2014,05/01/2014,17:35:00,17:59:00,Local,24.0
32,02099333333,0,07974999999,18/01/2014,18/01/2014,14:40:00,14:44:00,Mobile,100.0
33,02099333333,0,02099999999,16/02/2014,16/02/2014,16:05:00,16:29:00,Local,24.0
34,02099333333,1,02099999999,22/02/2014,22/02/2014,19:10:00,19:22:00,Local,48.0
35,02099333333,1,24399999999,10/01/2014,10/01/2014,13:35:00,13:48:00,Intl,390.0
36,02099333333,1,07974999999,20/01/2014,20/01/2014,16:45:00,16:52:00,Mobile,105.0
37,02099333333,1,02099999999,30/01/2014,30/01/2014,20:20:00,20:32:00,Local,48.0
38,02099333333,0,02099999999,11/01/2014,11/01/2014,22:50:00,23:02:00,Local,48.0
39,02099333333,0,02099999999,26/01/2014,26/01/2014,16:05:00,16:29:00,Local,24.0
40,02099333333,0,02310999999,04/02/2014,04/02/2014,20:30:00,20:36:00,National,48.0
41,02099333333,0,02099999999,05/01/2014,05/01/2014,11:35:00,11:59:00,Local,24.0
42,02099333333,0,24399999999,21/02/2014,21/02/2014,19:30:00,19:43:00,Intl,390.0
43,02099333333,0,02099999999,16/02/2014,16/02/2014,21:55:00,22:19:00,Local,24.0
44,02099333333,1,02310999999,03/02/2014,03/02/2014,16:30:00,16:43:00,National,52.0
45,02099333333,0,07974999999,05/01/2014,05/01/2014,21:45:00,21:52:00,Mobile,105.0
46,02099333333,0,02099999999,14/02/2014,14/02/2014,20:40:00,20:52:00,Local,48.0
47,02099333333,0,02099999999,07/01/2014,07/01/2014,01:40:00,01:52:00,Local,48.0
48,02099333333,0,02099999999,20/01/2014,20/01/2014,08:10:00,08:34:00,Local,24.0
49,02099333333,1,02099999999,30/12/2013,30/12/2013,20:50:00,21:14:00,Local,24.0
50,02099333333,0,02099999999,30/01/2014,30/01/2014,20:50:00,21:02:00,Local,48.0
51,02099333333,1,02310999999,19/01/2014,19/01/2014,15:40:00,15:53:00,National,52.0
52,02099333333,1,24399999999,14/01/2014,14/01/2014,19:20:00,19:33:00,Intl,390.0
53,02099333333,0,02099999999,20/02/2014,20/02/2014,19:15:00,19:27:00,Local,48.0
54,02099333333,0,02099999999,04/02/2014,04/02/2014,17:45:00,17:57:00,Local,48.0
55,02099333333,0,02099999999,17/02/2014,17/02/2014,16:40:00,17:04:00,Local,24.0
56,02099333333,1,02099999999,21/01/2014,21/01/2014,20:45:00,20:57:00,Local,48.0
57,02099333333,0,02099999999,12/02/2014,12/02/2014,20:40:00,20:52:00,Local,48.0
58,02099333333,1,02099999999,23/01/2014,23/01/2014,23:10:00,23:22:00,Local,48.0
59,02099333333,0,02310999999,06/02/2014,06/02/2014,22:05:00,22:11:00,National,48.0
60,02099333333,1,02099999999,09/02/2014,09/02/2014,18:50:00,19:14:00,Local,24.0
61,02099333333,0,02099999999,22/02/2014,22/02/2014,18:45:00,18:57:00,Local,48.0
62,02099333333,0,02099999999,23/01/2014,23/01/2014,20:30:00,20:42:00,Local,48.0
63,02099333333,0,02099999999,25/01/2014,25/01/2014,19:40:00,19:52:00,Local,48.0
64,02099333333,1,02310999999,23/01/2014,23/01/2014,19:40:00,19:46:00,National,48.0
65,02099333333,0,02099999999,12/02/2014,12/02/2014,13:05:00,13:17:00,Local,48.0
66,02099333333,1,02310999999,07/01/2014,07/01/2014,13:05:00,13:11:00,National,48.0
67,02099333333,0,24399999999,13/01/2014,13/01/2014,22:20:00,22:38:00,Intl,450.0
68,02099333333,1,02099999999,12/01/2014,12/01/2014,16:00:00,16:24:00,Local,24.0
69,02099333333,0,02310999999,16/01/2014,16/01/2014,06:00:00,06:06:00,National,48.0
70,02099333333,0,24399999999,22/02/2014,22/02/2014,20:40:00,20:53:00,Intl,390.0
71,02099333333,1,02099999999,07/02/2014,07/02/2014,21:50:00,22:02:00,Local,48.0
72,02099333333,0,02099999999,05/01/2014,05/01/2014,13:30:00,13:54:00,Local,24.0
73,02099333333,0,02099999999,04/02/2014,04/02/2014,18:50:00,19:02:00,Local,48.0
74,02099333333,1,07974999999,31/01/2014,31/01/2014,15:00:00,15:04:00,Mobile,100.0
75,02099333333,0,02099999999,16/02/2014,16/02/2014,12:20:00,12:44:00,Local,24.0
76,02099333333,0,02099999999,07/01/2014,07/01/2014,11:50:00,12:02:00,Local,48.0
77,02099333333,0,02099999999,10/02/2014,10/02/2014,21:40:00,22:04:00,Local,24.0
78,02099333333,0,02099999999,17/01/2014,17/01/2014,10:15:00,10:27:00,Local,48.0
79,02099333333,1,02099999999,13/02/2014,13/02/2014,19:45:00,19:57:00,Local,48.0
80,02099333333,0,07974999999,05/02/2014,05/02/2014,22:50:00,22:54:00,Mobile,100.0
81,02099333333,1,02099999999,17/02/2014,17/02/2014,00:50:00,01:14:00,Local,24.0
82,02099333333,1,02099999999,15/01/2014,15/01/2014,20:30:00,20:42:00,Local,48.0
83,02099333333,0,02099999999,31/12/2013,31/12/2013,19:10:00,19:22:00,Local,48.0
84,02099333333,0,02099999999,17/01/2014,17/01/2014,19:10:00,19:22:00,Local,48.0
85,02099333333,0,08003424999,29/01/2014,29/01/2014,21:15:00,21:22:00,Free,0.0
86,02099333333,0,02099999999,01/01/2014,01/01/2014,11:40:00,11:52:00,Local,48.0
87,02099333333,1,07974999999,03/02/2014,03/02/2014,18:05:00,18:12:00,Mobile,105.0
88,02099333333,1,02099999999,01/01/2014,01/01/2014,19:45:00,19:57:00,Local,48.0
89,02099333333,1,07974999999,05/02/2014,05/02/2014,19:05:00,19:09:00,Mobile,100.0
90,02099333333,1,07974999999,12/02/2014,12/02/2014,20:05:00,20:09:00,Mobile,100.0
91,02099333333,0,02099999999,22/02/2014,22/02/2014,12:55:00,13:07:00,Local,48.0
92,02099333333,0,02099999999,02/01/2014,02/01/2014,18:55:00,19:07:00,Local,48.0
93,02099333333,0,02099999999,12/01/2014,12/01/2014,22:45:00,23:09:00,Local,24.0
94,02099333333,1,02099999999,24/01/2014,24/01/2014,04:55:00,05:07:00,Local,48.0
95,02099333333,1,24399999999,21/01/2014,21/01/2014,17:40:00,17:53:00,Intl,390.0
96,02099333333,0,24399999999,30/12/2013,30/12/2013,13:05:00,13:23:00,Intl,450.0
97,02099333333,0,02099999999,01/02/2014,01/02/2014,20:50:00,21:02:00,Local,48.0
98,02099333333,1,07974999999,27/01/2014,27/01/2014,15:40:00,15:47:00,Mobile,105.0
99,02099333333,0,02099999999,11/02/2014,11/02/2014,20:40:00,20:52:00,Local,48.0
100,02099333333,1,09111499999,16/02/2014,16/02/2014,17:45:00,17:46:00,PRS,50.0
101,02099333333,0,02310999999,02/02/2014,02/02/2014,15:25:00,15:38:00,National,52.0
102,02099333333,1,09111499999,08/02/2014,08/02/2014,19:00:00,19:01:00,PRS,50.0
103,02099333333,0,24399999999,13/01/2014,13/01/2014,16:00:00,16:18:00,Intl,450.0
104,02099333333,1,02099999999,17/02/2014,17/02/2014,16:05:00,16:29:00,Local,24.0
105,02099333333,1,24399999999,12/01/2014,12/01/2014,17:05:00,17:23:00,Intl,450.0
106,02099333333,1,02099999999,06/01/2014,06/01/2014,03:55:00,04:19:00,Local,24.0
107,02099333333,1,02310999999,09/01/2014,09/01/2014,16:00:00,16:06:00,National,48.0
108,02099333333,0,02099999999,10/01/2014,10/01/2014,11:25:00,11:37:00,Local,48.0
109,02099333333,0,02099999999,16/02/2014,16/02/2014,19:00:00,19:24:00,Local,24.0
110,02099333333,1,02310999999,22/02/2014,22/02/2014,19:40:00,19:41:00,National,8.0
111,02099333333,0,02099999999,04/02/2014,04/02/2014,20:55:00,21:02:00,Local,28.0
112,02099333333,1,02099999999,19/01/2014,19/01/2014,17:25:00,17:39:00,Local,14.0
113,02099333333,0,02310999999,31/12/2013,31/12/2013,20:30:00,20:31:00,National,8.0
114,02099333333,1,02099999999,06/01/2014,06/01/2014,17:35:00,17:49:00,Local,14.0
115,02099333333,1,02310999999,01/02/2014,01/02/2014,15:25:00,15:26:00,National,8.0
116,02099333333,1,02099999999,22/02/2014,22/02/2014,17:10:00,17:17:00,Local,28.0
117,02099333333,0,02310999999,03/01/2014,03/01/2014,13:00:00,13:01:00,National,8.0
118,02099333333,0,02099999999,15/01/2014,15/01/2014,21:50:00,21:57:00,Local,28.0
119,02099333333,0,02099999999,22/01/2014,22/01/2014,15:50:00,15:57:00,Local,28.0
120,02099333333,1,02310999999,21/02/2014,21/02/2014,20:10:00,20:11:00,National,8.0
121,02099333333,0,07974999999,19/02/2014,19/02/2014,18:00:00,18:00:00,Mobile,0.0
122,02099333333,1,02099999999,23/02/2014,23/02/2014,11:55:00,12:09:00,Local,14.0
123,02099333333,0,02099999999,01/01/2014,01/01/2014,20:35:00,20:42:00,Local,28.0
124,02099333333,1,02099999999,03/01/2014,03/01/2014,16:20:00,16:27:00,Local,28.0
125,02099333333,0,02099999999,24/01/2014,24/01/2014,15:45:00,15:52:00,Local,28.0
126,02099333333,0,02310999999,10/01/2014,10/01/2014,18:00:00,18:01:00,National,8.0
127,02099333333,1,07974999999,09/02/2014,09/02/2014,15:25:00,15:25:00,Mobile,0.0
128,02099333333,0,02099999999,09/01/2014,09/01/2014,19:20:00,19:27:00,Local,28.0
129,02099333333,0,24399999999,30/01/2014,30/01/2014,18:05:00,18:13:00,Intl,240.0
130,02099333333,0,02099999999,02/01/2014,02/01/2014,19:25:00,19:32:00,Local,28.0
131,02099333333,0,02099999999,08/01/2014,08/01/2014,17:05:00,17:12:00,Local,28.0
132,02099333333,0,07974999999,04/02/2014,04/02/2014,12:00:00,12:00:00,Mobile,0.0
133,02099333333,0,02099999999,27/01/2014,27/01/2014,22:50:00,23:04:00,Local,14.0
134,02099333333,0,02099999999,13/01/2014,13/01/2014,17:50:00,18:04:00,Local,14.0
135,02099333333,0,02099999999,16/02/2014,16/02/2014,19:40:00,19:54:00,Local,14.0
136,02099333333,0,02099999999,03/01/2014,03/01/2014,19:10:00,19:17:00,Local,28.0
137,02099333333,1,02099999999,14/02/2014,14/02/2014,19:25:00,19:32:00,Local,28.0
138,02099333333,0,24399999999,03/01/2014,03/01/2014,18:55:00,19:03:00,Intl,240.0
139,02099333333,0,02099999999,11/02/2014,11/02/2014,19:05:00,19:12:00,Local,28.0
140,02099333333,1,02099999999,07/01/2014,07/01/2014,17:40:00,17:47:00,Local,28.0
141,02099333333,1,02099999999,04/01/2014,04/01/2014,20:40:00,20:47:00,Local,28.0
142,02099333333,0,24399999999,29/01/2014,29/01/2014,19:30:00,19:38:00,Intl,240.0
143,02099333333,0,07974999999,05/02/2014,05/02/2014,20:25:00,20:25:00,Mobile,0.0
144,02099333333,0,02099999999,09/02/2014,09/02/2014,18:10:00,18:24:00,Local,14.0
145,02099333333,1,02099999999,23/02/2014,23/02/2014,08:45:00,08:59:00,Local,14.0
146,02099333333,0,02099999999,08/01/2014,08/01/2014,09:50:00,09:57:00,Local,28.0
147,02099333333,0,02099999999,12/02/2014,12/02/2014,18:05:00,18:12:00,Local,28.0
148,02099333333,1,07974999999,05/02/2014,05/02/2014,21:30:00,21:30:00,Mobile,0.0
149,02099333333,1,02099999999,18/02/2014,18/02/2014,14:10:00,14:17:00,Local,28.0
150,02099333333,1,07974999999,03/01/2014,03/01/2014,21:55:00,21:55:00,Mobile,0.0
151,02099333333,0,07974999999,23/01/2014,23/01/2014,21:30:00,21:30:00,Mobile,0.0
152,02099333333,0,02099999999,23/02/2014,23/02/2014,00:15:00,00:29:00,Local,14.0
153,02099333333,0,02099999999,05/01/2014,05/01/2014,07:45:00,07:59:00,Local,14.0
154,02099333333,1,02099999999,08/02/2014,08/02/2014,19:20:00,19:27:00,Local,28.0
155,02099333333,1,02099999999,07/02/2014,07/02/2014,18:45:00,18:52:00,Local,28.0
156,02099333333,1,02310999999,24/01/2014,24/01/2014,17:55:00,17:56:00,National,8.0
157,02099333333,0,02099999999,27/01/2014,27/01/2014,17:25:00,17:39:00,Local,14.0
158,02099333333,1,02099999999,13/02/2014,13/02/2014,20:50:00,20:57:00,Local,28.0
159,02099333333,1,02099999999,11/01/2014,11/01/2014,20:25:00,20:32:00,Local,28.0
160,02099333333,1,07974999999,30/12/2013,30/12/2013,06:40:00,06:40:00,Mobile,0.0
161,02099333333,1,02099999999,07/01/2014,07/01/2014,15:30:00,15:37:00,Local,28.0
162,02099333333,1,07974999999,23/01/2014,23/01/2014,15:30:00,15:30:00,Mobile,0.0
163,02099333333,1,02310999999,24/01/2014,24/01/2014,10:05:00,10:06:00,National,8.0
164,02099333333,0,02099999999,30/12/2013,30/12/2013,21:35:00,21:49:00,Local,14.0
165,02099333333,0,02099999999,22/01/2014,22/01/2014,19:20:00,19:27:00,Local,28.0
166,02099333333,1,02099999999,23/01/2014,23/01/2014,19:15:00,19:22:00,Local,28.0
167,02099333333,0,02099999999,31/12/2013,31/12/2013,01:40:00,01:47:00,Local,28.0
168,02099333333,1,02099999999,12/02/2014,12/02/2014,10:05:00,10:12:00,Local,28.0
169,02099333333,0,02099999999,28/01/2014,28/01/2014,13:55:00,14:02:00,Local,28.0
170,02099333333,1,02099999999,16/02/2014,16/02/2014,20:55:00,21:09:00,Local,14.0
171,02099333333,1,02099999999,10/02/2014,10/02/2014,18:25:00,18:39:00,Local,14.0
172,02099333333,0,02099999999,12/01/2014,12/01/2014,14:35:00,14:49:00,Local,14.0
173,02099333333,1,07974999999,17/01/2014,17/01/2014,17:20:00,17:20:00,Mobile,0.0
174,02099333333,0,02099999999,07/02/2014,07/02/2014,19:05:00,19:12:00,Local,28.0
175,02099333333,1,02099999999,18/02/2014,18/02/2014,16:55:00,17:02:00,Local,28.0
176,02099333333,0,02099999999,29/01/2014,29/01/2014,10:45:00,10:52:00,Local,28.0
177,02099333333,1,02099999999,05/01/2014,05/01/2014,17:15:00,17:29:00,Local,14.0
178,02099333333,1,02099999999,18/02/2014,18/02/2014,18:35:00,18:42:00,Local,28.0
179,02099333333,0,02310999999,06/01/2014,06/01/2014,20:20:00,20:28:00,National,32.0
180,02099333333,1,02099999999,31/01/2014,31/01/2014,20:45:00,20:52:00,Local,28.0
181,02099333333,0,02099999999,09/02/2014,09/02/2014,10:00:00,10:14:00,Local,14.0
182,02099333333,0,02099999999,31/12/2013,31/12/2013,21:00:00,21:07:00,Local,28.0
183,02099333333,0,02099999999,23/02/2014,23/02/2014,18:45:00,18:59:00,Local,14.0
184,02099333333,1,02099999999,07/02/2014,07/02/2014,21:30:00,21:37:00,Local,28.0
185,02099333333,1,02099999999,30/12/2013,30/12/2013,17:55:00,18:09:00,Local,14.0
186,02099333333,1,02099999999,11/02/2014,11/02/2014,18:05:00,18:12:00,Local,28.0
187,02099333333,1,02099999999,14/01/2014,14/01/2014,20:35:00,20:42:00,Local,28.0
188,02099333333,0,02099999999,23/02/2014,23/02/2014,15:50:00,16:04:00,Local,14.0
189,02099333333,0,02310999999,10/02/2014,10/02/2014,20:55:00,21:03:00,National,32.0
190,02099333333,0,02099999999,06/01/2014,06/01/2014,19:00:00,19:14:00,Local,14.0
191,02099333333,0,02099999999,02/02/2014,02/02/2014,14:10:00,14:24:00,Local,14.0
192,02099333333,1,24399999999,24/01/2014,24/01/2014,14:20:00,14:28:00,Intl,240.0
193,02099333333,0,24399999999,07/01/2014,07/01/2014,14:25:00,14:33:00,Intl,240.0
194,02099333333,1,24399999999,19/01/2014,19/01/2014,15:25:00,15:38:00,Intl,325.0
195,02099333333,0,02310999999,17/01/2014,17/01/2014,14:40:00,14:41:00,National,8.0
196,02099333333,1,07974999999,13/02/2014,13/02/2014,16:00:00,16:00:00,Mobile,0.0
197,02099333333,1,02099999999,01/02/2014,01/02/2014,14:35:00,14:42:00,Local,28.0
198,02099333333,1,07974999999,07/02/2014,07/02/2014,18:30:00,18:30:00,Mobile,0.0
199,02099333333,0,02310999999,02/02/2014,02/02/2014,17:30:00,17:38:00,National,32.0
200,02099333333,1,08003424999,20/02/2014,20/02/2014,14:35:00,14:37:00,Free,0.0
201,02099333333,1,02099999999,21/01/2014,21/01/2014,19:10:00,19:17:00,Local,28.0
202,02099333333,0,24399999999,28/01/2014,28/01/2014,20:15:00,20:23:00,Intl,240.0
203,02099333333,0,02099999999,01/02/2014,01/02/2014,19:15:00,19:22:00,Local,28.0
204,02099333333,0,02099999999,04/01/2014,04/01/2014,16:45:00,16:52:00,Local,28.0
205,02099333333,0,02099999999,05/01/2014,05/01/2014,12:45:00,12:59:00,Local,14.0
206,02099333333,1,02099999999,06/01/2014,06/01/2014,06:35:00,06:49:00,Local,14.0
207,02099333333,0,02099999999,19/01/2014,19/01/2014,16:15:00,16:29:00,Local,14.0
208,02099333333,0,02310999999,11/01/2014,11/01/2014,19:50:00,19:51:00,National,8.0
209,02099333333,1,02099999999,21/01/2014,21/01/2014,18:45:00,18:52:00,Local,28.0
210,02099333333,1,02099999999,30/01/2014,30/01/2014,22:00:00,22:07:00,Local,28.0
211,02099333333,1,02099999999,15/02/2014,15/02/2014,17:45:00,17:52:00,Local,28.0
212,02099333333,1,02099999999,13/01/2014,13/01/2014,15:00:00,15:14:00,Local,14.0
213,02099333333,0,07974999999,15/02/2014,15/02/2014,08:40:00,08:40:00,Mobile,0.0
214,02099333333,1,02099999999,23/02/2014,23/02/2014,11:10:00,11:24:00,Local,14.0
215,02099333333,1,02099999999,16/01/2014,16/01/2014,18:40:00,18:47:00,Local,28.0
216,02099333333,1,02099999999,19/02/2014,19/02/2014,15:10:00,15:17:00,Local,28.0
217,02099333333,0,07974999999,10/02/2014,10/02/2014,14:05:00,14:05:00,Mobile,0.0
218,02099333333,1,08003424999,08/02/2014,08/02/2014,10:15:00,10:17:00,Free,0.0
219,02099333333,1,02099999999,26/01/2014,26/01/2014,19:35:00,19:49:00,Local,14.0
220,02099333333,1,02099999999,07/01/2014,07/01/2014,19:50:00,19:57:00,Local,28.0
221,02099333333,0,02310999999,01/02/2014,01/02/2014,14:20:00,14:21:00,National,8.0
222,02099333333,1,02099999999,07/02/2014,07/02/2014,11:50:00,11:57:00,Local,28.0
223,02099333333,0,02099999999,10/01/2014,10/01/2014,17:40:00,17:47:00,Local,28.0
224,02099333333,1,02099999999,16/02/2014,16/02/2014,14:55:00,15:09:00,Local,14.0
225,02099333333,1,07974999999,17/02/2014,17/02/2014,20:30:00,20:30:00,Mobile,0.0
226,02099333333,1,02099999999,29/01/2014,29/01/2014,22:25:00,22:32:00,Local,28.0
227,02099333333,1,07974999999,15/02/2014,15/02/2014,21:40:00,21:40:00,Mobile,0.0
228,02099333333,1,02099999999,28/01/2014,28/01/2014,16:00:00,16:07:00,Local,28.0
229,02099333333,0,07974999999,13/02/2014,13/02/2014,21:50:00,21:50:00,Mobile,0.0
230,02099333333,0,02099999999,13/01/2014,13/01/2014,16:25:00,16:39:00,Local,14.0
231,02099333333,1,24399999999,17/01/2014,17/01/2014,20:55:00,21:03:00,Intl,240.0
232,02099333333,1,02099999999,06/01/2014,06/01/2014,12:45:00,12:59:00,Local,14.0
0,02099333333,0,02096666666,03/02/2014,03/02/2014,17:25:00,17:50:00,Local,25.0
1,02099333333,0,07939666666,07/01/2014,07/01/2014,19:25:00,19:26:00,Mobile,25.0
2,02099333333,0,07939666666,16/02/2014,16/02/2014,19:20:00,19:24:00,Mobile,60.0
3,02099333333,1,07939666666,26/01/2014,26/01/2014,18:50:00,18:54:00,Mobile,60.0
4,02099333333,0,02096666666,25/01/2014,25/01/2014,19:10:00,19:22:00,Local,48.0
5,02099333333,0,08709146666,02/02/2014,02/02/2014,17:50:00,18:09:00,National,76.0
